"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"1348",":Protein","","biolink:Protein","","","","[""ENSG00000114416""]","","8087","9606","intact_covid","","FXR1","","P51114",,,,,,,,,,
"1349",":Protein","","biolink:Protein","","","","[""ENSG00000103266""]","","10273","9606","intact_covid","","STUB1","","Q9UNE7",,,,,,,,,,
"1350",":Protein","","biolink:Protein","","","","[""ENSG00000170144""]","","220988","9606","intact_covid","","HNRNPA3","","P51991",,,,,,,,,,
"1351",":Protein","","biolink:Protein","","","","[""ENSG00000115484""]","","10575","9606","intact_covid","","CCT4","","P50991",,,,,,,,,,
"1354",":Protein","","biolink:Protein","","","","[""ENSG00000157404""]","","3815","9606","intact_covid","","KIT","","P10721",,,,,,,,,,
"1356",":Protein","","biolink:Protein","","","","[""ENSG00000175166""]","","5708","9606","intact_covid","","PSMD2","","Q13200",,,,,,,,,,
"1357",":Protein","","biolink:Protein","","","","[""ENSG00000120265""]","","5110","9606","intact_covid","","PCMT1","","P22061",,,,,,,,,,
"1359",":Protein","","biolink:Protein","","","","[""ENSG00000114988""]","","81562","9606","intact_covid","","LMAN2L","","Q9H0V9",,,,,,,,,,
"1361",":Protein","","biolink:Protein","","","","[""ENSG00000013275"",""ENSG00000281221""]","","5704","9606","intact_covid","","PSMC4","","P43686",,,,,,,,,,
"1365",":Protein","","biolink:Protein","","","","[""ENSG00000136560""]","","10010","9606","intact_covid","","TANK","","Q92844",,,,,,,,,,
"1366",":Protein","","biolink:Protein","","","","[""ENSG00000285443"",""ENSG00000159840""]","","7791","9606","intact_covid","","ZYX","","Q15942",,,,,,,,,,
"1367",":Protein","","biolink:Protein","","","","[""ENSG00000145041""]","","9730","9606","intact_covid","","DCAF1","","Q9Y4B6",,,,,,,,,,
"1370",":Protein","","biolink:Protein","","","","[""ENSG00000130826""]","","1736","9606","intact_covid","","DKC1","","O60832",,,,,,,,,,
"1373",":Protein","","biolink:Protein","","","","[""ENSG00000177733""]","","10949","9606","intact_covid","","HNRNPA0","","Q13151",,,,,,,,,,
"1374",":Protein","","biolink:Protein","","","","[""ENSG00000173692""]","","5707","9606","intact_covid","","PSMD1","","Q99460",,,,,,,,,,
"1376",":Protein","","biolink:Protein","","","","[""ENSG00000131143""]","","1327","9606","intact_covid","","COX4I1","","P13073",,,,,,,,,,
"1377",":Protein","","biolink:Protein","","","","[""ENSG00000169710""]","","2194","9606","intact_covid","","FASN","","P49327",,,,,,,,,,
"1378",":Protein","","biolink:Protein","","","","[""ENSG00000011304""]","","5725","9606","intact_covid","","PTBP1","","P26599",,,,,,,,,,
"1379",":Protein","","biolink:Protein","","","","[""ENSG00000066044""]","","1994","9606","intact_covid","","ELAVL1","","Q15717",,,,,,,,,,
"1380",":Protein","","biolink:Protein","","","","[""ENSG00000177469""]","","284119","9606","intact_covid","","CAVIN1","","Q6NZI2",,,,,,,,,,
"1382",":Protein","","biolink:Protein","","","","[""ENSG00000102054""]","","5931","9606","intact_covid","","RBBP7","","Q16576",,,,,,,,,,
"1384",":Protein","","biolink:Protein","","","","[""ENSG00000110955""]","","506","9606","intact_covid","","ATP5F1B","","P06576",,,,,,,,,,
"1386",":Protein","","biolink:Protein","","","","[""ENSG00000189369""]","","23708","9606","intact_covid","","GSPT2","","Q8IYD1",,,,,,,,,,
"1387",":Protein","","biolink:Protein","","","","[""ENSG00000137547""]","","29088","9606","intact_covid","","MRPL15","","Q9P015",,,,,,,,,,
"1388",":Protein","","biolink:Protein","","","","[""ENSG00000103035""]","","5713","9606","intact_covid","","PSMD7","","P51665",,,,,,,,,,
"1389",":Protein","","biolink:Protein","","","","[""ENSG00000092841""]","","4637","9606","intact_covid","","MYL6","","P60660",,,,,,,,,,
"1391",":Protein","","biolink:Protein","","","","[""ENSG00000111845"",""ENSG00000285226""]","","55003","9606","intact_covid","","PAK1IP1","","Q9NWT1",,,,,,,,,,
"1394",":Protein","","biolink:Protein","","","","[""ENSG00000136824""]","","10592","9606","intact_covid","","SMC2","","O95347",,,,,,,,,,
"1396",":Protein","","biolink:Protein","","","","[""ENSG00000143815""]","","3930","9606","intact_covid","","LBR","","Q14739",,,,,,,,,,
"1398",":Protein","","biolink:Protein","","","","[""ENSG00000182473""]","","23265","9606","intact_covid","","EXOC7","","Q9UPT5",,,,,,,,,,
"1399",":Protein","","biolink:Protein","","","","[""ENSG00000100284""]","","10043","9606","intact_covid","","TOM1","","O60784",,,,,,,,,,
"1402",":Protein","","biolink:Protein","","","","[""ENSG00000197299""]","","641","9606","intact_covid","","BLM","","P54132",,,,,,,,,,
"1403",":Protein","","biolink:Protein","","","","[""ENSG00000241553""]","","10093","9606","intact_covid","","ARPC4","","P59998",,,,,,,,,,
"1404",":Protein","","biolink:Protein","","","","[""ENSG00000171566""]","","5356","9606","intact_covid","","PLRG1","","O43660",,,,,,,,,,
"1405",":Drug","Drug","Alkaloids, Colchicine Derivatives, Tubulin Inhibiting Agent","","","DB15534","","Colchiceine","","","","","","Drug","",,,,,,,,,,
"1406",":Protein","","biolink:Protein","","","","[""ENSG00000070367""]","","10640","9606","intact_covid","","EXOC5","","O00471",,,,,,,,,,
"1408",":Protein","","biolink:Protein","","","","[""ENSG00000103423"",""ENSG00000276726""]","","9093","9606","intact_covid","","DNAJA3","","Q96EY1",,,,,,,,,,
"1410",":Protein","","biolink:Protein","","","","[""ENSG00000179262""]","","5886","9606","intact_covid","","RAD23A","","P54725",,,,,,,,,,
"1411",":Protein","","biolink:Protein","","","","[""ENSG00000096433""]","","3710","9606","intact_covid","","ITPR3","","Q14573",,,,,,,,,,
"1413",":Protein","","biolink:Protein","","","","[""ENSG00000086200""]","","51194","9606","intact_covid","","IPO11","","Q9UI26",,,,,,,,,,
"1414",":Protein","","biolink:Protein","","","","[""ENSG00000167323""]","","6786","9606","intact_covid","","STIM1","","Q13586",,,,,,,,,,
"1415",":Protein","","biolink:Protein","","","","[""ENSG00000124198""]","","10564","9606","intact_covid","","ARFGEF2","","Q9Y6D5",,,,,,,,,,
"1418",":Protein","","biolink:Protein","","","","[""ENSG00000126432""]","","25824","9606","intact_covid","","PRDX5","","P30044",,,,,,,,,,
"1420",":Protein","","biolink:Protein","","","","[""ENSG00000148396""]","","9919","9606","intact_covid","","SEC16A","","O15027",,,,,,,,,,
"1426",":Protein","","biolink:Protein","","","","[""ENSG00000163636""]","","9861","9606","intact_covid","","PSMD6","","Q15008",,,,,,,,,,
"1428",":Protein","","biolink:Protein","","","","[""ENSG00000059573""]","","5832","9606","intact_covid","","ALDH18A1","","P54886",,,,,,,,,,
"1434",":Protein","","biolink:Protein","","","","[""ENSG00000179409""]","","50628","9606","intact_covid","","GEMIN4","","P57678",,,,,,,,,,
"1435",":Protein","","biolink:Protein","","","","[""ENSG00000083520""]","","22894","9606","intact_covid","","DIS3","","Q9Y2L1",,,,,,,,,,
"1436",":Protein","","biolink:Protein","","","","[""ENSG00000129103""]","","25870","9606","intact_covid","","SUMF2","","Q8NBJ7",,,,,,,,,,
"1438",":Protein","","biolink:Protein","","","","[""ENSG00000146963""]","","51631","9606","intact_covid","","LUC7L2","","Q9Y383",,,,,,,,,,
"1439",":Protein","","biolink:Protein","","","","[""ENSG00000277424"",""ENSG00000103415""]","","3163","9606","intact_covid","","HMOX2","","P30519",,,,,,,,,,
"1440",":Protein","","biolink:Protein","","","","[""ENSG00000105568""]","","5518","9606","intact_covid","","PPP2R1A","","P30153",,,,,,,,,,
"1442",":Protein","","biolink:Protein","","","","[""ENSG00000116752""]","","10286","9606","intact_covid","","BCAS2","","O75934",,,,,,,,,,
"1443",":Protein","","biolink:Protein","","","","[""ENSG00000169564""]","","5093","9606","intact_covid","","PCBP1","","Q15365",,,,,,,,,,
"1447",":Protein","","biolink:Protein","","","","[""ENSG00000128595""]","","813","9606","intact_covid","","CALU","","O43852",,,,,,,,,,
"1448",":Protein","","biolink:Protein","","","","[""ENSG00000135372""]","","55226","9606","intact_covid","","NAT10","","Q9H0A0",,,,,,,,,,
"1450",":Protein","","biolink:Protein","","","","[""ENSG00000140632""]","","84656","9606","intact_covid","","GLYR1","","Q49A26",,,,,,,,,,
"1451",":Protein","","biolink:Protein","","","","[""ENSG00000204843""]","","1639","9606","intact_covid","","DCTN1","","Q14203",,,,,,,,,,
"1452",":Protein","","biolink:Protein","","","","[""ENSG00000214753""]","","221092","9606","intact_covid","","HNRNPUL2","","Q1KMD3",,,,,,,,,,
"1453",":Protein","","biolink:Protein","","","","[""ENSG00000116459""]","","515","9606","intact_covid","","ATP5PB","","P24539",,,,,,,,,,
"1454",":Drug","H03AA01,H03AA,H03A,H03,H,Drug","Amino Acids, Aromatic, OATP1B1/SLCO1B1 Inhibitors, Thyroid Products, Cytochrome P-450 Enzyme Inhibitors, Hormones, Hormone Substitutes, and Hormone Antagonists, Cytochrome P-450 CYP2C8 Inhibitors, OATP1B3 inhibitors, Organic Anion Transporting Polypeptide 2B1 Inhibitors, Amino Acids, Peptides, and Proteins, Hormones, Amino Acids, Agents used to treat hypothyroidism, Thyroxine-binding globulin substrates, P-glycoprotein inducers, Amino Acids, Cyclic, Narrow Therapeutic Index Drugs, UGT1A1 Substrates, Cytochrome P-450 CYP2C8 Inhibitors (moderate), UGT1A1 Substrates with a Narrow Therapeutic Index, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins","","","DB00451","","Levothyroxine","","","","","","Drug","",,,,,,,,,,
"1456",":Protein","","biolink:Protein","","","","[""ENSG00000291596"",""ENSG00000135940""]","","1329","9606","intact_covid","","COX5B","","P10606",,,,,,,,,,
"1458",":Protein","","biolink:Protein","","","","[""ENSG00000052723""]","","80143","9606","intact_covid","","SIKE1","","Q9BRV8",,,,,,,,,,
"1459",":Protein","","biolink:Protein","","","","[""ENSG00000082898""]","","7514","9606","intact_covid","","XPO1","","O14980",,,,,,,,,,
"1460",":Protein","","biolink:Protein","","","","[""ENSG00000160201"",""ENSG00000275895""]","","102724594","9606","intact_covid","","U2AF1","","Q01081",,,,,,,,,,
"1462",":Protein","","biolink:Protein","","","","[""ENSG00000165813""]","","55088","9606","intact_covid","","CCDC186","","Q7Z3E2",,,,,,,,,,
"1464",":Protein","","biolink:Protein","","","","[""ENSG00000096696""]","","1832","9606","intact_covid","","DSP","","P15924",,,,,,,,,,
"1466",":Protein","","biolink:Protein","","","","[""ENSG00000102119""]","","2010","9606","intact_covid","","EMD","","P50402",,,,,,,,,,
"1467",":Drug","R01AX08,R01AX,R01A,R01,R,Drug;D09AA01,D09AA,D09A,D09,D,Drug;S01AA07,S01AA,S01A,S01,S,Drug","Nephrotoxic agents, Carbohydrates, Medicated Dressings, Dermatologicals, Agents that produce neuromuscular block (indirect), Anti-Infective Agents, Ophthalmologicals, Anti-Bacterial Agents, Medicated Dressings With Antiinfectives, Nasal Preparations, Aminoglycoside Antibacterials, Glycosides, Sensory Organs","","","DB00452","","Framycetin","","","","","","Drug","",,,,,,,,,,
"1469",":Protein","","biolink:Protein","","","","[""ENSG00000198925""]","","79065","9606","intact_covid","","ATG9A","","Q7Z3C6",,,,,,,,,,
"1470",":Protein","","biolink:Protein","","","","[""ENSG00000071537""]","","6400","9606","intact_covid","","SEL1L","","Q9UBV2",,,,,,,,,,
"1471",":Protein","","biolink:Protein","","","","[""ENSG00000117906""]","","5955","9606","intact_covid","","RCN2","","Q14257",,,,,,,,,,
"1473",":Protein","","biolink:Protein","","","","[""ENSG00000163399""]","","476","9606","intact_covid","","ATP1A1","","P05023",,,,,,,,,,
"1476",":Protein","","biolink:Protein","","","","[""ENSG00000184343""]","","26576","9606","intact_covid","","SRPK3","","Q9UPE1",,,,,,,,,,
"1480",":Protein","","biolink:Protein","","","","[""ENSG00000170606""]","","3308","9606","intact_covid","","HSPA4","","P34932",,,,,,,,,,
"1483",":Drug","N02AB02,N02AB,N02A,N02,N,Drug;N02AB52,N02AB,N02A,N02,N,Drug;N02AB72,N02AB,N02A,N02,N,Drug;N02AG03,N02AG,N02A,N02,N,Drug","Cytochrome P-450 Substrates, Sensory System Agents, Serotonin Agents, Nervous System, Cytochrome P-450 CYP3A Inducers, Cytochrome P-450 CYP1A2 Inducers (strength unknown), Antidepressive Agents, Cytochrome P-450 CYP3A4 Inducers (strength unknown), Cytochrome P-450 CYP3A4 Substrates, Drugs that are Mainly Renally Excreted, Opiate Agonists, Peripheral Nervous System Agents, Serotonin Modulators, Cytochrome P-450 Enzyme Inducers, Phenylpiperidine opioids, Analgesics, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Piperidines, Opioids, Isonipecotic Acids, Agents that reduce seizure threshold, Narcotics, P-glycoprotein substrates, Cytochrome P-450 CYP3A4 Inducers, Adjuvants, Cytochrome P-450 CYP2C19 Substrates, High-risk opioids, Cytochrome P-450 CYP3A4 Substrates (strength unknown), Cytochrome P-450 CYP3A Substrates, Central Nervous System Depressants, Opioid Agonist, NMDA Receptor Antagonists, Cytochrome P-450 CYP1A2 Inducers, Adjuvants, Anesthesia, Central Nervous System Agents, Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2D6 Substrates","","","DB00454","","Meperidine","","","","","","Drug","",,,,,,,,,,
"1484",":Protein","","biolink:Protein","","","","[""ENSG00000116750""]","","51377","9606","intact_covid","","UCHL5","","Q9Y5K5",,,,,,,,,,
"1487",":Protein","","biolink:Protein","","","","[""ENSG00000104852""]","","6625","9606","intact_covid","","SNRNP70","","P08621",,,,,,,,,,
"1491",":Protein","","biolink:Protein","","","","[""ENSG00000132646""]","","5111","9606","intact_covid","","PCNA","","P12004",,,,,,,,,,
"1492",":Protein","","biolink:Protein","","","","[""ENSG00000183258""]","","51428","9606","intact_covid","","DDX41","","Q9UJV9",,,,,,,,,,
"1493",":Protein","","biolink:Protein","","","","[""ENSG00000100764""]","","5700","9606","intact_covid","","PSMC1","","P62191",,,,,,,,,,
"1495",":Drug","D05BB02,D05BB,D05B,D05,D,Drug","Biological Factors, Cycloparaffins, Retinoids for Treatment of Psoriasis, Alkenes, Dermatologicals, Hydrocarbons, Acyclic, Cyclohexenes, Misc. Skin and Mucous Membrane Agents, Retinoids, Antipsoriatics, Cyclohexanes, Pigments, Biological, Carotenoids, Photosensitizing Agents, Antipsoriatics for Systemic Use, Polyenes, Hepatotoxic Agents, Drugs causing inadvertant photosensitivity, Keratolytic Agents, Terpenes","","","DB00459","","Acitretin","","","","","","Drug","",,,,,,,,,,
"1496",":Drug","C02CA01,C02CA,C02C,C02,C,Drug;C02LE01,C02LE,C02L,C02,C,Drug","OCT1 substrates, Antihypertensive Agents Indicated for Hypertension, Adrenergic alpha-Antagonists, OCT2 Substrates, P-glycoprotein substrates, OCT1 inhibitors, Peripheral alpha-1 blockers, Antiadrenergic Agents, Peripherally Acting, Cardiovascular Agents, Hypotensive Agents, Quinazolines, Heterocyclic Compounds, Fused-Ring, BCRP/ABCG2 Substrates, Adrenergic Antagonists, Alpha-Adrenoreceptor Antagonists and Diuretics, Adrenergic alpha-1 Receptor Antagonists, Antihypertensive Agents, P-glycoprotein inhibitors, Vasodilating Agents","","","DB00457","","Prazosin","","","","","","Drug","",,,,,,,,,,
"1499",":Drug","N06AA02,N06AA,N06A,N06,N,Drug","Cytochrome P-450 CYP3A7 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Drugs that are Mainly Renally Excreted, Cytochrome P-450 CYP2D6 Substrates with a Narrow Therapeutic Index, Anticholinergic Agents, Serotonin 5-HT2 Receptor Antagonists, Tricyclics and Other Norepinephrine-reuptake Inhibitors, Cytochrome P-450 CYP2E1 Inhibitors (strength unknown), Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Adrenergic Agents, Agents that reduce seizure threshold, Antidepressive Agents Indicated for Depression, Cytochrome P-450 CYP2C18 Substrates, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, Combined Inhibitors of Serotonin/Norepinephrine Reuptake, Agents producing tachycardia, Cytochrome P-450 CYP2C19 Substrates with a Narrow Therapeutic Index, Serotonin 5-HT2A Receptor Antagonists, Membrane Transport Modulators, P-glycoprotein substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2C19 Substrates, Neurotransmitter Agents, Narrow Therapeutic Index Drugs, Tertiary amine tricyclic antidepressants, Central Nervous System Depressants, Antidepressive Agents, Tricyclic, Cytochrome P-450 CYP2C19 inhibitors (strength unknown), Cytochrome P-450 CYP2B6 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP1A2 Inhibitors (moderate), Cytochrome P-450 CYP2D6 Inhibitors (weak), Cytochrome P-450 CYP2D6 Inhibitors, QTc Prolonging Agents, Adrenergic Uptake Inhibitors, Cytochrome P-450 CYP2B6 Substrates with a Narrow Therapeutic Index, Serotonin Agents, Nervous System, Cytochrome P-450 CYP2C19 Inhibitors, Hypotensive Agents, Muscarinic Antagonists, Antidepressive Agents, Cytochrome P-450 CYP1A2 Inhibitors, Serotonin Modulators, Histamine H1 Antagonists, Adrenergic Antagonists, Cytochrome P-450 CYP2D6 Inhibitors (moderate), Adrenergic alpha-1 Receptor Antagonists, Neurotoxic agents, Adrenergic alpha-Antagonists, Cytochrome P-450 CYP2C18 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2E1 Inhibitors, P-glycoprotein substrates, Dibenzazepines, Moderate Risk QTc-Prolonging Agents, Psychotropic Drugs, Cytochrome P-450 CYP2C19 Inhibitors (strong), Cytochrome P-450 CYP1A2 Substrates with a Narrow Therapeutic Index, Heterocyclic Compounds, Fused-Ring, Non-Selective Monoamine Reuptake Inhibitors, Histamine Antagonists, Serotonin 5-HT2C Receptor Antagonists, Cytochrome P-450 CYP3A Substrates, OCT2 Inhibitors, Neurotransmitter Uptake Inhibitors, Agents that produce hypertension, Cytochrome P-450 CYP1A2 Substrates, Serotonin Receptor Antagonists, Central Nervous System Agents, Psychoanaleptics","","","DB00458","","Imipramine","","","","","","Drug","",,,,,,,,,,
"1500",":Protein","","biolink:Protein","","","","[""ENSG00000086061""]","","3301","9606","intact_covid","","DNAJA1","","P31689",,,,,,,,,,
"1501",":Protein","","biolink:Protein","","","","[""ENSG00000087077""]","","7205","9606","intact_covid","","TRIP6","","Q15654",,,,,,,,,,
"1502",":Protein","","biolink:Protein","","","","[""ENSG00000288299"",""ENSG00000134333""]","","3939","9606","intact_covid","","LDHA","","P00338",,,,,,,,,,
"1503",":Protein","","biolink:Protein","","","","[""ENSG00000111716""]","","3945","9606","intact_covid","","LDHB","","P07195",,,,,,,,,,
"1504",":Protein","","biolink:Protein","","","","[""ENSG00000183751"",""ENSG00000291938""]","","10607","9606","intact_covid","","TBL3","","Q12788",,,,,,,,,,
"1510",":Protein","","biolink:Protein","","","","[""ENSG00000074370""]","","489","9606","intact_covid","","ATP2A3","","Q93084",,,,,,,,,,
"1511",":Protein","","biolink:Protein","","","","[""ENSG00000155660""]","","9601","9606","intact_covid","","PDIA4","","P13667",,,,,,,,,,
"1515",":Protein","","biolink:Protein","","","","[""ENSG00000143545""]","","5872","9606","intact_covid","","RAB13","","P51153",,,,,,,,,,
